dataset,sample_index,audio_path,iKnow_rank,final_rank,Hit@1_transition,delta_reciprocal_rank
AudioSet,3478,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AW5bJHRY30A.wav,1,2,correct_to_wrong,-0.5
AudioSet,3479,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AW7QOxVqTPE.wav,4,3,both_wrong,0.08333333333333331
AudioSet,3480,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AWaqF8SLo0A.wav,1,1,both_correct,0.0
AudioSet,3481,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AWcZq1PRcII.wav,2,2,both_wrong,0.0
AudioSet,3482,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AWdrtR8qXYs.wav,1,1,both_correct,0.0
AudioSet,3483,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AWynHWLA31g.wav,133,133,both_wrong,0.0
AudioSet,3484,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AXOtscWe2FQ.wav,1,1,both_correct,0.0
AudioSet,3485,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AXVytVHJblw.wav,34,34,both_wrong,0.0
AudioSet,3486,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AY-4KVgM6I0.wav,50,50,both_wrong,0.0
AudioSet,3487,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AY0jDdFbBZQ.wav,3,2,both_wrong,0.16666666666666669
AudioSet,3488,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AY1hdYiJUCQ.wav,1,1,both_correct,0.0
AudioSet,3489,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AY21Ni9Rs1g.wav,37,37,both_wrong,0.0
AudioSet,3490,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AY2h_JWPtao.wav,10,10,both_wrong,0.0
AudioSet,3491,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AY6WYOkWNNM.wav,328,328,both_wrong,0.0
AudioSet,3492,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AYOlvoM5bjY.wav,20,20,both_wrong,0.0
AudioSet,3493,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AYZ_e30Pcf4.wav,77,77,both_wrong,0.0
AudioSet,3494,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AYln23c8g6w.wav,1,2,correct_to_wrong,-0.5
AudioSet,3495,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AYvYTvCG0Cw.wav,4,4,both_wrong,0.0
AudioSet,3496,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AZfD5KrH5d8.wav,4,1,wrong_to_correct,0.75
AudioSet,3497,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AZsupJ68Hp0.wav,27,27,both_wrong,0.0
AudioSet,3498,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/A_0xhMEZ1Cg.wav,3,2,both_wrong,0.16666666666666669
AudioSet,3499,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/A_GKDRBeO8U.wav,109,109,both_wrong,0.0
AudioSet,3500,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/A_GMaN5XtdI.wav,37,37,both_wrong,0.0
AudioSet,3501,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/A_JPcBwYGmo.wav,141,141,both_wrong,0.0
AudioSet,3502,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/A_RIRJV5AxE.wav,5,11,both_wrong,-0.1090909090909091
AudioSet,3503,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/A_eWeEm78ao.wav,1,1,both_correct,0.0
AudioSet,3504,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/A_oaLt-n4fQ.wav,17,17,both_wrong,0.0
AudioSet,3505,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/A_yjtFD-9rE.wav,2,1,wrong_to_correct,0.5
AudioSet,3506,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AaIyiZzru1o.wav,47,47,both_wrong,0.0
AudioSet,3507,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AabLItDN-qk.wav,4,3,both_wrong,0.08333333333333331
AudioSet,3508,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AahgXCrU1ZQ.wav,1,1,both_correct,0.0
AudioSet,3509,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ab1MAIKOmBU.wav,51,51,both_wrong,0.0
AudioSet,3510,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AbAAdwlHudo.wav,45,45,both_wrong,0.0
AudioSet,3511,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AbG--Dq3t7Y.wav,5,4,both_wrong,0.04999999999999999
AudioSet,3512,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AbXauqq9ayY.wav,2,2,both_wrong,0.0
AudioSet,3513,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AbXpwy6Xd_4.wav,22,22,both_wrong,0.0
AudioSet,3514,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Abezh6k-jOM.wav,1,1,both_correct,0.0
AudioSet,3515,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ac4M-EkdkDs.wav,14,14,both_wrong,0.0
AudioSet,3516,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ac5TUAdVR1U.wav,1,1,both_correct,0.0
AudioSet,3517,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AcJXSEfGGcI.wav,4,2,both_wrong,0.25
AudioSet,3518,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AcNCcWJezXI.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,3519,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AcX1B_Pr-RQ.wav,11,11,both_wrong,0.0
AudioSet,3520,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AcX6rAwFTiY.wav,11,11,both_wrong,0.0
AudioSet,3521,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AcYJvz2tqkA.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,3522,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Aclv9drugo0.wav,1,1,both_correct,0.0
AudioSet,3523,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ad1XphQUj1Q.wav,78,78,both_wrong,0.0
AudioSet,3524,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ad75T8LoCvU.wav,215,215,both_wrong,0.0
AudioSet,3525,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Adx8YwotoOY.wav,96,96,both_wrong,0.0
AudioSet,3526,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AdxKsUW2mAo.wav,18,18,both_wrong,0.0
AudioSet,3527,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ae8o_FMI0Xs.wav,10,10,both_wrong,0.0
AudioSet,3528,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AeDNy6Ff7VE.wav,10,10,both_wrong,0.0
AudioSet,3529,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AeFH_7umjh0.wav,1,1,both_correct,0.0
AudioSet,3530,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AeXDtbfpQlQ.wav,14,14,both_wrong,0.0
AudioSet,3531,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AedlWfHafgw.wav,17,17,both_wrong,0.0
AudioSet,3532,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Af4OOFNWp2Q.wav,65,65,both_wrong,0.0
AudioSet,3533,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AfGGAC3vPJI.wav,8,8,both_wrong,0.0
AudioSet,3534,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Afe4krYpJs4.wav,43,43,both_wrong,0.0
AudioSet,3535,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ag1hCMP1WHk.wav,2,1,wrong_to_correct,0.5
AudioSet,3536,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AgCSBCsHkMk.wav,55,55,both_wrong,0.0
AudioSet,3537,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AgVUGzrzJ20.wav,2,2,both_wrong,0.0
AudioSet,3538,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ag_YyTCOFqw.wav,2,1,wrong_to_correct,0.5
AudioSet,3539,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Agoupe7nOhk.wav,8,2,both_wrong,0.375
AudioSet,3540,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AgtY6m-b3Gk.wav,3,3,both_wrong,0.0
AudioSet,3541,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AgvuL119vYA.wav,2,3,both_wrong,-0.16666666666666669
AudioSet,3542,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ah-IBgwj2lg.wav,4,4,both_wrong,0.0
AudioSet,3543,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AhcY8QVSLtM.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,3544,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AhhJYe2nUdU.wav,2,4,both_wrong,-0.25
AudioSet,3545,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ahhba-EM4nI.wav,1,1,both_correct,0.0
AudioSet,3546,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ahx7ErCYOBE.wav,5,2,both_wrong,0.3
AudioSet,3547,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AiHZ9hODcXg.wav,3,2,both_wrong,0.16666666666666669
AudioSet,3548,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AiLw2qlOGhY.wav,24,24,both_wrong,0.0
AudioSet,3549,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AiS6rifzhEY.wav,1,1,both_correct,0.0
AudioSet,3550,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AiTG6T9pTcM.wav,3,4,both_wrong,-0.08333333333333331
AudioSet,3551,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AiV8hsnubyA.wav,9,2,both_wrong,0.3888888888888889
AudioSet,3552,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ail32Z1T4QM.wav,3,5,both_wrong,-0.1333333333333333
AudioSet,3553,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Aj8BKEbijso.wav,4,2,both_wrong,0.25
AudioSet,3554,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AjAg6xI6uDA.wav,1,1,both_correct,0.0
AudioSet,3555,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AjLX_1rBDPM.wav,2,1,wrong_to_correct,0.5
AudioSet,3556,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AjLuenrAsbE.wav,1,1,both_correct,0.0
AudioSet,3557,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Aja7pKNUbY4.wav,2,2,both_wrong,0.0
AudioSet,3558,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AjjQqd0eLzw.wav,20,20,both_wrong,0.0
AudioSet,3559,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AjmZCg_sYc8.wav,1,3,correct_to_wrong,-0.6666666666666667
AudioSet,3560,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AjncbOBIDck.wav,23,23,both_wrong,0.0
AudioSet,3561,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AjvnEqiyoXY.wav,144,144,both_wrong,0.0
AudioSet,3562,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ak5z3u-g1RI.wav,56,56,both_wrong,0.0
AudioSet,3563,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AkAdDFHQars.wav,1,2,correct_to_wrong,-0.5
AudioSet,3564,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AkEfnF6zVxc.wav,4,5,both_wrong,-0.04999999999999999
AudioSet,3565,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AkUDv7JexjQ.wav,1,3,correct_to_wrong,-0.6666666666666667
AudioSet,3566,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Akmt_1N_tuU.wav,168,168,both_wrong,0.0
AudioSet,3567,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Aky0DF507fw.wav,1,1,both_correct,0.0
AudioSet,3568,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AlPu_yxLT2g.wav,2,2,both_wrong,0.0
AudioSet,3569,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Al_OdIuqoe0.wav,8,8,both_wrong,0.0
AudioSet,3570,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AlhgZaR30A0.wav,405,405,both_wrong,0.0
AudioSet,3571,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AlizFhTq8io.wav,77,77,both_wrong,0.0
AudioSet,3572,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Alj6G_oFY4E.wav,4,2,both_wrong,0.25
AudioSet,3573,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AlsDSDTiaWI.wav,1,1,both_correct,0.0
AudioSet,3574,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Am5GHLnpl44.wav,9,9,both_wrong,0.0
AudioSet,3575,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AmAThmRphk0.wav,2,1,wrong_to_correct,0.5
AudioSet,3576,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AmC1pCa1GfE.wav,5,5,both_wrong,0.0
AudioSet,3577,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AmDDp-cCo24.wav,1,1,both_correct,0.0
AudioSet,3578,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Amd-OLa3tMI.wav,2,2,both_wrong,0.0
AudioSet,3579,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AmhjSlnn8dc.wav,1,2,correct_to_wrong,-0.5
AudioSet,3580,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Amo2eRlYrzg.wav,7,7,both_wrong,0.0
AudioSet,3581,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/An-4jPvUT14.wav,2,1,wrong_to_correct,0.5
AudioSet,3582,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/An32hX6i1gs.wav,4,5,both_wrong,-0.04999999999999999
AudioSet,3583,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AnErEDywInE.wav,4,3,both_wrong,0.08333333333333331
AudioSet,3584,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AnGW1f1p_4w.wav,3,2,both_wrong,0.16666666666666669
AudioSet,3585,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AnMR6SOBa9k.wav,24,24,both_wrong,0.0
AudioSet,3586,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AoD_3noPFNQ.wav,2,1,wrong_to_correct,0.5
AudioSet,3587,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AoIHTerxdas.wav,2,1,wrong_to_correct,0.5
AudioSet,3588,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AoUn8I-RtRk.wav,44,44,both_wrong,0.0
AudioSet,3589,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AobHGHJSd-s.wav,7,8,both_wrong,-0.01785714285714285
AudioSet,3590,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ap9gDgwq1DU.wav,3,3,both_wrong,0.0
AudioSet,3591,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ApIuCbTZuxc.wav,4,3,both_wrong,0.08333333333333331
AudioSet,3592,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ApTrr6XbK5o.wav,8,8,both_wrong,0.0
AudioSet,3593,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ApYEndZissU.wav,2,5,both_wrong,-0.3
AudioSet,3594,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ap_IlJVRHtw.wav,2,2,both_wrong,0.0
AudioSet,3595,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ApgCxwAImCE.wav,7,7,both_wrong,0.0
AudioSet,3596,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Aq33Evr92Jc.wav,1,1,both_correct,0.0
AudioSet,3597,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Aq58qBpVkv8.wav,1,1,both_correct,0.0
AudioSet,3598,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ar-qKACbnkg.wav,2,3,both_wrong,-0.16666666666666669
AudioSet,3599,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ar0qgvu2BY8.wav,3,2,both_wrong,0.16666666666666669
AudioSet,3600,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ar0xiqcre4k.wav,1,1,both_correct,0.0
AudioSet,3601,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ar5_nY1UZ80.wav,6,2,both_wrong,0.33333333333333337
AudioSet,3602,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ar5r0pzgaRU.wav,3,3,both_wrong,0.0
AudioSet,3603,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ar6i_U3gisg.wav,2,1,wrong_to_correct,0.5
AudioSet,3604,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ArYIGhYJJns.wav,124,124,both_wrong,0.0
AudioSet,3605,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Arg6lz6Wryw.wav,3,2,both_wrong,0.16666666666666669
AudioSet,3606,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ArmIysvGUyk.wav,2,4,both_wrong,-0.25
AudioSet,3607,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Arp482w8r_s.wav,1,1,both_correct,0.0
AudioSet,3608,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Arqvnp6yUCg.wav,1,1,both_correct,0.0
AudioSet,3609,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/ArsMDwZCYL4.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,3610,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Arv2C36Jhfk.wav,24,24,both_wrong,0.0
AudioSet,3611,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/As1qH-6EF4I.wav,1,1,both_correct,0.0
AudioSet,3612,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AsR5us-IS00.wav,1,3,correct_to_wrong,-0.6666666666666667
AudioSet,3613,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AsTZm7QtY84.wav,1,2,correct_to_wrong,-0.5
AudioSet,3614,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Asbo7T9Hkrc.wav,4,4,both_wrong,0.0
AudioSet,3615,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AsghD21CFr4.wav,1,1,both_correct,0.0
AudioSet,3616,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/At3hmrH23NI.wav,2,2,both_wrong,0.0
AudioSet,3617,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/At5v5ZZQHmw.wav,5,4,both_wrong,0.04999999999999999
AudioSet,3618,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AtjcXV7VchY.wav,35,35,both_wrong,0.0
AudioSet,3619,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Atrj65qRrBo.wav,1,1,both_correct,0.0
AudioSet,3620,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Au0x7cWDCV8.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,3621,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Au8g9kAlrLQ.wav,23,23,both_wrong,0.0
AudioSet,3622,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AuLA8lxJKRg.wav,62,62,both_wrong,0.0
AudioSet,3623,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AuZNuyR2OJs.wav,79,79,both_wrong,0.0
AudioSet,3624,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AuvFmMpgj70.wav,1,1,both_correct,0.0
AudioSet,3625,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AuwXsdruL7I.wav,12,12,both_wrong,0.0
AudioSet,3626,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Auyq_491HGc.wav,25,25,both_wrong,0.0
AudioSet,3627,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Av9xPE2VIts.wav,1,1,both_correct,0.0
AudioSet,3628,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AvEJZqK2G1A.wav,2,1,wrong_to_correct,0.5
AudioSet,3629,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AvVFDfdKGhY.wav,7,7,both_wrong,0.0
AudioSet,3630,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AvhBRiwWJU4.wav,12,12,both_wrong,0.0
AudioSet,3631,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Aw43FUCkIb8.wav,1,1,both_correct,0.0
AudioSet,3632,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AwEGZ5mQlNM.wav,41,41,both_wrong,0.0
AudioSet,3633,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AwJ8orGuOXg.wav,6,6,both_wrong,0.0
AudioSet,3634,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AwNxh9Ogwck.wav,2,2,both_wrong,0.0
AudioSet,3635,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AwQ1XihD4sk.wav,3,4,both_wrong,-0.08333333333333331
AudioSet,3636,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AwZrv_S86R4.wav,3,3,both_wrong,0.0
AudioSet,3637,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Awmx8XlgcaE.wav,4,3,both_wrong,0.08333333333333331
AudioSet,3638,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Awtmlyq0MY8.wav,1,1,both_correct,0.0
AudioSet,3639,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Awxvsh2tM48.wav,21,21,both_wrong,0.0
AudioSet,3640,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AxAtUuHEg_c.wav,11,11,both_wrong,0.0
AudioSet,3641,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AxJI24BcHxs.wav,2,2,both_wrong,0.0
AudioSet,3642,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AxM2BofYfPY.wav,9,9,both_wrong,0.0
AudioSet,3643,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AxsSryS0zSU.wav,1,1,both_correct,0.0
AudioSet,3644,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AxyBxbGF-Qg.wav,1,1,both_correct,0.0
AudioSet,3645,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ay7bs8DMMyA.wav,7,7,both_wrong,0.0
AudioSet,3646,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AyA6zrWfkYY.wav,2,2,both_wrong,0.0
AudioSet,3647,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AyEctiqVYQc.wav,1,1,both_correct,0.0
AudioSet,3648,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AyfuBDN3Vdw.wav,6,6,both_wrong,0.0
AudioSet,3649,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Ayr3X0IMj04.wav,5,5,both_wrong,0.0
AudioSet,3650,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/Az9XH0eajXI.wav,367,367,both_wrong,0.0
AudioSet,3651,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzWIKyRnhG8.wav,1,1,both_correct,0.0
AudioSet,3652,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzY_KZTSXJk.wav,6,6,both_wrong,0.0
AudioSet,3653,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzaFXVywLWk.wav,26,26,both_wrong,0.0
AudioSet,3654,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzashCN4V_U.wav,1,2,correct_to_wrong,-0.5
AudioSet,3655,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzcRIvaea7o.wav,2,2,both_wrong,0.0
AudioSet,3656,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzdQtHx0rJ8.wav,33,33,both_wrong,0.0
AudioSet,3657,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzhAMscTxyc.wav,69,69,both_wrong,0.0
AudioSet,3658,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzhfZ8rNhRk.wav,1,2,correct_to_wrong,-0.5
AudioSet,3659,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzkP4-XZjK0.wav,8,8,both_wrong,0.0
AudioSet,3660,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AznWFbIOSZw.wav,3,1,wrong_to_correct,0.6666666666666667
AudioSet,3661,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/AzsBSUmhl1M.wav,7,4,both_wrong,0.10714285714285715
AudioSet,3662,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B-1QW7g81gA.wav,1,1,both_correct,0.0
AudioSet,3663,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B-60jGEds7M.wav,1,1,both_correct,0.0
AudioSet,3664,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B-MXYJUO_OU.wav,6,6,both_wrong,0.0
AudioSet,3665,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B-loyKejOKs.wav,1,1,both_correct,0.0
AudioSet,3666,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B-vU0V48gL0.wav,26,26,both_wrong,0.0
AudioSet,3667,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B00nfVc4FPI.wav,2,1,wrong_to_correct,0.5
AudioSet,3668,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B0Rje7Cj7W0.wav,1,1,both_correct,0.0
AudioSet,3669,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B0TIfxXf4t0.wav,1,2,correct_to_wrong,-0.5
AudioSet,3670,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B0YP60j1VR4.wav,2,2,both_wrong,0.0
AudioSet,3671,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B0sO1wdBhMY.wav,4,5,both_wrong,-0.04999999999999999
AudioSet,3672,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B1BJWAzyML4.wav,10,10,both_wrong,0.0
AudioSet,3673,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B1KhOTsMxeQ.wav,8,8,both_wrong,0.0
AudioSet,3674,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B1beLwV4yzw.wav,1,1,both_correct,0.0
AudioSet,3675,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B1hv4NrnfIA.wav,52,52,both_wrong,0.0
AudioSet,3676,/data/zkx/zkx/iknow-audio/data/audioset/eval_wavs/B1vY7kxQ9Xg.wav,7,7,both_wrong,0.0
