dataset,comparison,sample_index,audio_path,true_indices,iKnow_rank,new_rank,delta_reciprocal_rank,Hit@1_transition
FSD50K,S-vs-iKnow,10209,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/110614.wav,"[109, 5]",2,1,0.5,wrong_to_correct
FSD50K,S-vs-iKnow,10210,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/174614.wav,"[109, 5]",65,65,0.0,both_wrong
FSD50K,S-vs-iKnow,10211,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/14618.wav,"[109, 5]",3,2,0.16666666666666669,both_wrong
FSD50K,S-vs-iKnow,10212,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/262947.wav,"[109, 5]",2,1,0.5,wrong_to_correct
FSD50K,S-vs-iKnow,10213,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/322614.wav,"[109, 5]",3,2,0.16666666666666669,both_wrong
FSD50K,S-vs-iKnow,10214,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/41528.wav,"[109, 5]",4,3,0.08333333333333331,both_wrong
FSD50K,S-vs-iKnow,10215,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/352698.wav,"[109, 5]",2,2,0.0,both_wrong
FSD50K,S-vs-iKnow,10216,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/196671.wav,"[109, 5]",2,1,0.5,wrong_to_correct
FSD50K,S-vs-iKnow,10217,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/196672.wav,"[109, 5]",2,1,0.5,wrong_to_correct
FSD50K,S-vs-iKnow,10218,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/112068.wav,"[109, 5]",5,4,0.04999999999999999,both_wrong
FSD50K,S-vs-iKnow,10219,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/70742.wav,"[109, 5]",3,1,0.6666666666666667,wrong_to_correct
FSD50K,S-vs-iKnow,10220,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/176731.wav,"[109, 5]",34,34,0.0,both_wrong
FSD50K,S-vs-iKnow,10221,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/176732.wav,"[109, 5]",21,21,0.0,both_wrong
FSD50K,S-vs-iKnow,10222,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/173159.wav,"[109, 5]",2,1,0.5,wrong_to_correct
FSD50K,S-vs-iKnow,10223,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/34538.wav,"[109, 5]",2,1,0.5,wrong_to_correct
FSD50K,S-vs-iKnow,10224,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/44270.wav,"[109, 5]",2,1,0.5,wrong_to_correct
FSD50K,S-vs-iKnow,10225,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/259190.wav,"[81, 109, 5]",1,1,0.0,both_correct
FSD50K,S-vs-iKnow,10226,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/266616.wav,"[109, 5]",1,1,0.0,both_correct
FSD50K,S-vs-iKnow,10227,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/137745.wav,"[81, 109, 5]",2,2,0.0,both_wrong
FSD50K,S-vs-iKnow,10228,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/418509.wav,"[81, 109, 5]",3,1,0.6666666666666667,wrong_to_correct
FSD50K,S-vs-iKnow,10229,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/76133.wav,"[81, 109, 5]",2,1,0.5,wrong_to_correct
FSD50K,S-vs-iKnow,10230,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/106346.wav,"[81, 109, 5]",2,1,0.5,wrong_to_correct
FSD50K,TFS-vs-iKnow,0,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/37199.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,1,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/175151.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,2,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/253463.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,3,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/329838.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,4,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/1277.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,5,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/30149.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,6,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/331398.wav,"[69, 90, 127, 121, 120]",1,3,-0.6666666666666667,correct_to_wrong
FSD50K,TFS-vs-iKnow,7,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/333246.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,8,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/232924.wav,"[69, 90, 127, 121, 120]",2,1,0.5,wrong_to_correct
FSD50K,TFS-vs-iKnow,9,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/42378.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,10,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/168741.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,11,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/235579.wav,"[69, 163, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,12,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/1399.wav,"[69, 90, 127, 121, 120]",2,1,0.5,wrong_to_correct
FSD50K,TFS-vs-iKnow,13,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/321709.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,14,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/271639.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,15,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/60696.wav,"[69, 163, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,16,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/63890.wav,"[69, 90, 127, 121, 120]",1,3,-0.6666666666666667,correct_to_wrong
FSD50K,TFS-vs-iKnow,17,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/1283.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,18,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/317001.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,19,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/252854.wav,"[69, 90, 127, 121, 120]",3,4,-0.08333333333333331,both_wrong
FSD50K,TFS-vs-iKnow,20,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/60697.wav,"[69, 163, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,21,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/1406.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,22,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/15753.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,23,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/255812.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,24,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/334086.wav,"[69, 90, 127, 121, 120]",1,3,-0.6666666666666667,correct_to_wrong
FSD50K,TFS-vs-iKnow,25,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/63883.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,26,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/321267.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,27,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/47864.wav,"[69, 163, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,28,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/251763.wav,"[69, 161, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,29,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/1408.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,30,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/334089.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,31,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/44532.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,32,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/330901.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,33,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/1405.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,34,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/263455.wav,"[69, 98, 8, 156, 90, 127, 121, 120, 67, 125, 57]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,35,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/175152.wav,"[69, 90, 127, 121, 120]",1,3,-0.6666666666666667,correct_to_wrong
FSD50K,TFS-vs-iKnow,36,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/60137.wav,"[69, 163, 90, 127, 121, 120]",8,8,0.0,both_wrong
FSD50K,TFS-vs-iKnow,37,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/42373.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,38,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/364119.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,39,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/47852.wav,"[69, 163, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,40,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/333632.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,41,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/256462.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,42,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/277592.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,43,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/363056.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,44,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/865.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,45,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/363059.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,46,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/71134.wav,"[69, 146, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,47,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/45584.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,48,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/114026.wav,"[69, 48, 98, 156, 90, 127, 121, 120, 57, 125, 67]",2,3,-0.16666666666666669,both_wrong
FSD50K,TFS-vs-iKnow,49,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/336258.wav,"[69, 90, 127, 121, 120]",2,3,-0.16666666666666669,both_wrong
FSD50K,TFS-vs-iKnow,50,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/104616.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,51,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/317000.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,52,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/255721.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,53,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/44298.wav,"[69, 90, 127, 121, 120]",2,3,-0.16666666666666669,both_wrong
FSD50K,TFS-vs-iKnow,54,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/328666.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,55,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/175196.wav,"[69, 90, 127, 121, 120]",2,3,-0.16666666666666669,both_wrong
FSD50K,TFS-vs-iKnow,56,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/321708.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,57,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/47848.wav,"[69, 163, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,58,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/401144.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,59,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/331397.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,60,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/173918.wav,"[69, 98, 8, 156, 90, 127, 121, 120, 67, 125, 57]",3,2,0.16666666666666669,both_wrong
FSD50K,TFS-vs-iKnow,61,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/336255.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,62,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/265318.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,63,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/240186.wav,"[69, 6, 51, 30, 39, 100, 54, 148, 90, 127, 121, 120, 101, 95]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,64,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/16773.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,65,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/63884.wav,"[69, 90, 127, 121, 120]",1,3,-0.6666666666666667,correct_to_wrong
FSD50K,TFS-vs-iKnow,66,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/63885.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,67,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/63892.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,68,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/316995.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,69,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/259663.wav,"[69, 163, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,70,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/330925.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,71,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/336246.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,72,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/82177.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,73,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/256506.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,74,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/218200.wav,"[69, 9, 98, 67, 90, 127, 121, 120, 125, 57]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,75,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/337898.wav,"[69, 104, 90, 127, 121, 120]",3,2,0.16666666666666669,both_wrong
FSD50K,TFS-vs-iKnow,76,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/151006.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,77,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/368313.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,78,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/171353.wav,"[69, 90, 127, 121, 120]",3,5,-0.1333333333333333,both_wrong
FSD50K,TFS-vs-iKnow,79,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/333245.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,80,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/257413.wav,"[69, 9, 48, 98, 195, 156, 68, 90, 127, 121, 120, 57, 125, 67]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,81,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/1373.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,82,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/328169.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,83,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/364793.wav,"[69, 98, 8, 104, 156, 90, 127, 121, 120, 67, 125, 57]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,84,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/52081.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,85,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/330749.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,86,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/55083.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,87,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/378012.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,88,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/47853.wav,"[69, 163, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,89,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/47847.wav,"[69, 163, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,90,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/15752.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,91,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/338386.wav,"[69, 90, 127, 121, 120]",2,3,-0.16666666666666669,both_wrong
FSD50K,TFS-vs-iKnow,92,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/175157.wav,"[69, 90, 127, 121, 120]",2,4,-0.25,both_wrong
FSD50K,TFS-vs-iKnow,93,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/121189.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,94,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/363058.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,95,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/85166.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,96,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/52347.wav,"[69, 163, 90, 127, 121, 120]",2,1,0.5,wrong_to_correct
FSD50K,TFS-vs-iKnow,97,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/276576.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,98,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/331352.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,99,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/175186.wav,"[69, 90, 127, 121, 120]",2,1,0.5,wrong_to_correct
FSD50K,TFS-vs-iKnow,100,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/37248.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,101,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/18442.wav,"[69, 186, 48, 71, 119, 0, 90, 127, 121, 120, 57, 125, 70, 118, 184]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,102,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/256126.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,103,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/175159.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,104,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/175162.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,105,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/47866.wav,"[69, 163, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,106,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/74873.wav,"[69, 90, 127, 121, 120]",2,1,0.5,wrong_to_correct
FSD50K,TFS-vs-iKnow,107,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/34374.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,108,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/260919.wav,"[69, 8, 156, 90, 127, 121, 120, 67, 125]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,109,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/363060.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,110,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/74872.wav,"[69, 90, 127, 121, 120]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,111,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/187299.wav,"[69, 9, 98, 8, 195, 156, 90, 127, 121, 120, 67, 125, 57]",1,2,-0.5,correct_to_wrong
FSD50K,TFS-vs-iKnow,112,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/363057.wav,"[69, 90, 127, 121, 120]",2,2,0.0,both_wrong
FSD50K,TFS-vs-iKnow,113,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/265316.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,114,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/351176.wav,"[69, 163, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,115,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/60141.wav,"[69, 90, 127, 121, 120]",3,3,0.0,both_wrong
FSD50K,TFS-vs-iKnow,116,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/368089.wav,"[69, 90, 127, 121, 120]",1,1,0.0,both_correct
FSD50K,TFS-vs-iKnow,117,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/401692.wav,"[69, 90, 127, 121, 120]",2,1,0.5,wrong_to_correct
FSD50K,TFS-vs-iKnow,118,/data/zkx/zkx/iknow-audio/data/FSD50K-1/FSD50K.eval_audio/396473.wav,"[69, 98, 166, 67, 68, 90, 127, 121, 120, 125, 57]",3,1,0.6666666666666667,wrong_to_correct
